Name	SRR24466374	SRR24466375	SRR24466376	SRR24466377	SRR24466378	SRR24466379	SRR24466380	SRR24466381	SRR24466382	SRR24466383	SRR24466384	SRR24466385	SRR24466386	SRR24466387	SRR24466388	SRR24466389	SRR24466390	SRR24466391
YMR068W	4.53577	6.85663	3.53303	3.86727	4.50965	5.70005	4.62215	5.43739	4.60464	6.12932	6.9466	4.74559	8.64385	2.8579	5.03604	8.63495	7.42053	7.37006
YBR156C	5.10089	9.08934	5.95155	4.75936	2.91151	7.51073	4.44822	5.2679	3.53921	6.26351	6.59002	5.22895	7.17528	1.59015	5.16426	7.1659	6.63725	7.76505
YNL038W	435.288	403.709	450.68	423.067	639.013	360.995	408.222	462.473	507.971	337.219	263.541	426.889	280.253	417.163	317.371	206.276	389.929	269.777
YMR069W	0.573464	1.74062	1.77441	0.597031	0.292589	1.4863	0.782558	1.12022	0.270536	1.23259	1.28063	1.54062	1.44351	0.190362	0.932479	1.36473	0.581676	1.59935
YMR071C	90.8518	146.736	82.4028	79.0629	70.0527	103.875	105.36	125.765	104.845	134.936	145.689	100.851	165.308	55.1556	83.0303	112.3	156.17	111.093
YMR076C	3.27095	3.57104	2.02591	2.99806	1.40545	3.23722	2.35267	2.79602	2.15067	3.72187	1.78839	2.39666	3.29453	0.48946	3.20171	4.01622	1.66722	3.78228
YMR079W	33.6406	50.982	34.6814	33.2842	16.9707	54.5598	33.1067	34.0531	22.3821	47.0851	37.6863	41.6978	46.4867	13.0705	45.1414	45.8021	37.7406	53.718
YDR055W	79.0663	127.12	46.8269	79.5654	59.1611	108.647	97.5688	126.945	59.9296	98.2324	102.761	51.6129	121.094	29.4392	40.5462	78.1923	105.043	64.2976
YNL164C	14.0378	12.7657	15.8084	10.4168	21.0009	15.7442	8.83191	12.8809	16.5709	8.58751	8.11322	8.40945	7.17662	14.2749	16.5037	10.5371	8.67012	9.37657
YGR109C	1.84573	2.37201	2.29281	1.81343	0.539679	2.64093	1.38759	1.06242	0.771328	2.4141	1.58752	2.30045	1.16192	0.488343	1.69192	1.65977	1.18014	3.45347
YMR082C	0	0	0	0	0	0	0	0	0.185277	0	0.702198	0	0.207903	0	0.134998	0.096271	0.153063	0
YMR083W	97.0974	165.289	89.3706	102.512	63.0641	196.921	84.4734	115.582	81.2288	207.295	194.749	131.394	286.562	49.5799	194.664	279.83	158.722	268.591
YMR084W	1.79814	2.60876	0.673698	1.75221	1.34001	1.53906	2.83212	1.70764	1.43894	2.73697	1.91123	2.33042	5.90215	0.590693	1.3608	3.31093	3.32184	3.34824
YLR266C	16.7573	19.8189	14.2234	13.5628	23.002	24.8904	11.8646	18.3523	21.529	14.4643	14.1628	15.4465	18.1553	16.6128	21.9807	16.7718	19.9998	20.4343
YMR085W	3.22322	3.58387	1.26421	2.81533	1.9733	2.02542	4.12995	3.08373	2.66615	3.98555	3.81324	2.08714	5.95956	1.19556	2.65138	6.68691	4.90624	5.20566
YKL040C	107.386	69.0005	83.3559	94.3998	167.676	63.7118	83.7417	93.1046	168.484	80.2933	78.8885	68.3793	82.8205	122.713	102.878	98.3207	84.2273	84.9485
YMR092C	27.0726	34.9022	18.9525	25.7009	29.9769	30.9847	24.6638	32.609	37.0656	37.2773	37.4476	24.9538	52.9867	19.7719	42.2108	51.4745	38.9579	49.6807
YMR098C	6.75366	9.82817	5.84272	5.96953	5.16148	8.42468	6.14673	7.35373	8.38682	8.95566	8.19551	6.72533	12.0025	3.7462	9.33816	10.7106	9.93645	11.4821
YMR100W	13.299	26.6401	13.1614	10.1859	16.074	18.45	9.25994	14.3367	21.4107	14.9713	23.3798	15.8181	20.9643	7.57641	14.3658	17.37	29.4642	20.8102
YNL166C	22.1305	23.3548	19.8841	21.1972	14.3633	24.8266	21.3346	18.9796	16.1228	24.1495	21.2449	22.4483	23.4645	8.84295	34.7403	28.3679	16.721	28.3746
YMR102C	9.19334	11.1205	6.53132	7.97454	4.57833	10.4667	8.81254	7.18058	6.19306	10.8496	7.95605	7.874	12.3473	2.4004	8.89152	13.2916	9.26769	11.6714
YMR105C	68.686	76.8884	16.7015	56.0783	124.889	33.9238	68.0811	121.33	222.573	77.9476	135.872	37.7238	227.988	58.6178	67.8669	216.382	169.917	166.618
YMR156C	5.89157	9.84975	5.1214	5.4599	5.71144	8.00985	4.72412	8.67916	7.90677	8.32104	10.159	6.88786	12.2639	5.08926	9.01903	8.6203	12.4615	9.95625
YMR106C	2.30949	3.8951	2.71224	1.90246	1.58439	4.06519	2.22466	2.06636	1.91421	2.76322	3.56758	3.44294	4.01389	0.665368	3.1147	4.67304	3.63967	5.15709
YNR009W	15.9835	16.6524	16.1412	15.4565	7.37052	23.2489	14.0708	11.8164	7.91838	18.1386	15.5493	15.4798	20.8048	3.37059	18.9826	21.2676	13.6766	22.0692
YMR107W	30.8803	20.8691	16.6488	35.9476	317.42	28.2129	76.1537	82.1239	600.357	28.5567	55.6358	18.5239	211.369	207.057	16.1476	82.3974	214.202	87.7352
YMR109W	8.06141	14.6005	8.01489	5.78894	6.90897	13.3528	7.18919	10.1099	9.13827	10.7882	11.2895	9.23767	14.1406	3.48286	9.01016	13.5211	15.7943	14.3408
YIL076W	86.3075	102.689	68.3456	103.793	91.4611	111.829	96.1829	111.447	119.933	96.5379	109.829	76	109.748	68.4694	148.929	151.881	99.766	115.746
YMR110C	29.1676	37.9263	16.903	27.0179	39.4928	25.7107	26.6065	42.3526	65.7414	35.2212	49.541	23.1712	65.8489	26.4641	39.7765	64.2449	61.2149	54.376
YMR111C	4.69161	6.94208	3.70723	3.33392	3.63928	7.20624	4.60331	5.26835	4.11031	4.99046	6.11385	3.9871	6.67374	1.82595	4.22417	6.27192	6.36447	6.79063
YMR112C	111.13	66.3393	79.7404	94.3641	176.81	61.731	67.8932	79.0374	156.568	68.7574	77.021	55.9396	66.3076	140.403	131.761	135.774	73.4045	70.954
YNL332W	0.249337	0.652232	0.263266	0.192481	0.296966	0.420484	0.4056	0.523825	0.405631	0.426882	0.588831	0.305868	0.322663	0.127416	0.148104	0.546039	0.49579	0.216041
YMR114C	27.5134	31.1494	21.5609	18.6219	36.2538	19.5085	24.2773	31.4863	40.2041	24.2414	29.6381	25.6164	25.981	25.0842	18.8357	24.5091	43.3228	24.4101
YMR116C	392.174	503.008	519.977	375.148	141.984	564.044	408.296	331.479	231.471	550.025	461.869	590.136	609.621	116.019	638.436	673.04	310.99	764.272
YIR018W	8.15269	11.7286	7.71164	7.42585	5.36224	15.6729	7.5664	8.77056	6.51627	11.3516	12.0602	10.2107	15.7692	3.53126	9.01994	14.4162	11.6389	15.3452
YMR119W	29.6712	49.5845	23.6794	22.587	20.5662	32.2778	29.0797	40.8959	31.2494	34.4025	35.164	33.7166	44.3786	13.6887	24.8214	25.6153	46.0201	31.2682
YBR222C	7.6461	16.2191	7.88769	10.3618	7.83348	23.9035	12.6035	18.4736	13.6666	13.2165	17.6611	9.48464	18.358	4.96052	10.5412	17.3236	16.0043	13.4857
YMR120C	85.4149	80.0695	51.1144	74.2178	22.7598	57.654	64.4478	49.6726	35.2065	166.788	114.41	90.3979	174.881	24.7948	125.77	230.967	58.8817	169.504
YNL015W	321.009	268.141	158.478	524.554	943.687	319.621	440.195	595.092	1061.47	314.231	484.664	136.962	573.262	516.733	276.188	623.281	659.215	378.307
YER128W	8.44595	14.1725	11.3393	6.87296	7.34813	18.2483	6.20643	9.04761	5.30938	11.5393	14.8102	9.7862	13.6191	3.32899	11.5736	12.0458	11.2494	14.7361
YMR122C	1.028	1.88294	1.46087	0.70115	1.25819	1.04142	0.320026	0.663825	0.681958	2.68978	1.92004	0.857168	1.32611	1.6844	1.60261	1.65239	2.39481	0.952691
YBR182C-A	1.66614	0.635764	1.88401	2.8984	0	0	0.671459	0.543446	2.03129	3.16592	1.82199	1.20552	10.3695	0.48893	1.45982	13.5591	1.11735	10.5522
YMR122W-A	347.752	801.558	418.88	990.717	429.063	1742.29	1388.27	1379.92	692.789	659	1022.49	308.192	1017.72	276.888	499.631	871.526	1019.58	741.722
YER053C	70.096	106.254	46.7815	67.0795	91.7637	89.3321	67.9014	101.007	153.346	95.7534	147.99	77.6534	160.239	78.4982	162.221	158.757	197.834	148.423
YBR298C	7.31555	13.6732	5.7301	5.49066	18.046	9.73925	8.19506	13.7116	28.9381	11.6396	29.8774	11.0912	23.3814	8.22896	10.8446	17.7587	38.6167	27.1834
YMR125W	20.3249	33.8565	18.8265	15.3941	12.4919	29.0101	15.7811	17.6314	15.9184	22.136	18.2886	20.9645	24.0954	8.78571	19.0523	21.2286	27.2613	27.6944
YMR132C	24.5574	20.9359	21.5385	20.0817	35.1301	26.1918	15.649	20.1557	31.898	15.7383	17.7136	21.5711	14.9497	25.1702	27.0424	21.0102	19.7977	19.6716
YDR538W	6.87868	12.8657	7.72972	6.60243	3.66289	13.012	6.66582	8.69139	5.82357	8.79325	11.0163	8.16194	14.7073	2.6082	9.56634	10.3859	9.35746	13.9708
YMR134W	25.8437	32.3725	19.8419	22.6062	18.1103	27.1596	25.4425	22.5109	19.5665	34.9462	30.4303	20.7233	39.5234	8.70353	18.5771	29.916	29.6065	29.4359
YMR135C	25.7017	35.9277	19.2207	22.2913	18.9475	32.7977	23.1488	25.9891	28.5769	42.0412	37.4831	25.2025	52.8273	10.2827	31.0823	48.827	42.9696	54.0938
YMR299C	55.4666	114.701	72.2608	43.9063	78.3713	83.4325	42.8807	53.0827	93.487	54.7786	91.6976	75.7404	57.8413	47.2057	61.7262	48.2601	155.881	86.3493
YBR044C	9.37198	15.7345	8.53549	7.05835	9.13961	13.4774	7.47286	10.2492	9.7362	11.5075	15.083	9.50931	15.4572	5.88737	11.5399	14.996	16.5104	14.3503
YJL087C	3.59345	5.97141	3.87657	2.76675	3.04948	5.26576	2.35854	2.99075	2.95219	3.77812	3.65145	4.13825	4.04935	1.94913	4.75018	3.94006	4.3275	5.2402
YMR142C	789.623	1142.13	995.074	762.537	312.468	1312.95	774.686	755.325	470.4	1312.81	1116.13	1113.82	1406.76	265.551	1253.53	1368.77	767.631	1607.21
YPL038W	16.0641	28.0166	22.5634	18.1675	23.776	26.0023	19.5078	27.6564	22.9624	23.533	29.4442	22.6256	32.1058	18.2797	29.17	33.8017	26.8261	32.5199
YMR149W	123.494	190.453	105.261	93.1194	56.4445	150.459	141.84	137.048	66.1412	158.699	136.847	127.119	148.218	43.7734	99.0476	106.123	132.062	115.378
YMR152W	18.5389	28.7481	13.6929	15.1435	15.7229	22.2897	14.69	22.4489	20.0781	29.2295	35.126	17.899	46.617	10.629	20.7961	40.2419	36.5176	37.3042
YMR158W	149.704	70.3541	101.113	119.946	272.422	50.5481	80.2303	104.124	215.344	88.9495	105.005	73.2904	86.8834	257.582	159.602	154.804	103.681	99.5223
YKR055W	5.78044	10.3528	5.99199	6.60901	7.62647	10.9862	6.10247	8.09054	8.75888	7.95255	10.0732	6.79789	13.4841	4.41807	11.0053	11.3554	9.42497	11.9184
YMR158C-A	31.6893	51.3496	37.0966	27.8508	34.043	30.5926	28.8114	36.1011	49.1179	33.6044	42.2734	53.7969	22.5064	23.1465	46.3228	19.8568	54.1777	28.1936
YMR159C	8.0334	13.6373	7.08254	5.7392	11.874	9.54342	6.56923	8.62479	14.1767	9.284	12.2374	10.0731	14.4774	9.7208	8.26674	13.7487	14.544	12.4379
YBR241C	12.4974	25.0427	10.7494	13.8282	12.4568	24.3821	21.6675	24.7312	17.851	16.8909	28.3247	15.0579	29.2694	7.01393	11.7351	18.0265	25.4163	17.3132
YMR161W	50.4626	32.1678	38.606	45.0454	60.0441	32.9573	41.2905	38.2841	50.0012	46.6921	40.0231	29.0236	64.2625	41.7196	48.6815	62.2517	34.1929	44.637
YMR168C	4.08114	9.37207	4.87782	3.57554	3.75119	6.80735	3.86185	4.91611	4.81699	4.92682	7.51142	6.38286	8.40219	2.76154	5.31081	6.69128	8.42147	7.90403
YBR053C	40.6551	62.8408	24.4735	45.5829	54.2515	57.406	49.0733	72.4288	71.2335	56.9014	80.0088	31.5299	100.752	34.87	51.2449	102.912	80.568	74.8661
YHR013C	30.3505	34.7186	22.949	29.2443	16.667	33.7952	23.2727	28.1891	24.3285	44.6243	35.7388	27.7719	47.2123	15.9337	55.3394	49.7143	31.7405	53.5628
YMR169C	11.4459	10.5522	4.81434	11.9672	15.6465	13.2713	18.4876	22.699	47.3042	12.6587	14.2203	6.34453	41.5368	9.29802	6.37725	26.3059	24.1978	19.8825
YMR176W	3.75187	7.26853	3.99606	2.87966	3.55984	7.23454	3.08066	4.06306	3.89681	3.90556	4.38384	4.50226	4.97218	1.65318	4.13761	4.23603	5.91291	5.24469
YMR178W	166.663	202.921	161.712	187.95	355.851	191.982	179.4	260.04	318.624	148.469	165.244	147.165	164.693	215.423	146.861	134.644	220.025	146.698
YBR301W	0	0	0.201184	0	0.132423	0.612357	0.521799	0.144037	0	0.205274	0.373969	0.356332	0.61064	0.127029	0.263624	0.955323	0	0.340588
YDR219C	13.4292	18.7221	10.9189	11.2446	8.15996	14.7217	9.55244	12.0082	11.9658	17.4384	14.5303	12.8092	19.9344	4.03557	14.352	21.1024	16.7226	23.795
YMR181C	48.7403	108.176	48.1762	59.6349	66.8245	103.917	57.7664	78.0977	90.7955	77.8207	158.161	66.6594	152.16	28.6473	62.8683	139.755	179.07	143.678
YGL007W	0.289992	0.507092	0.143986	0.138282	0.497076	0.171084	0.157801	0.785897	0	0.378956	0.630669	0.422519	0	0.23731	0.243003	0.427906	0.417071	0.156535
YMR182W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL180C	8.14459	16.455	8.44922	9.16128	6.88311	13.2988	8.75927	12.9339	9.99186	13.4637	14.2285	10.8241	16.2134	4.88183	10.5465	12.9035	16.8325	15.8332
YMR260C	458.385	437.979	422.675	463.502	301.712	413.633	365.627	366.262	343.534	510.447	386.584	396.772	456.842	274.685	688.083	521.069	339.94	549.257
YMR183C	37.427	60.2588	35.3041	34.449	20.4971	56.3031	33.3455	38.1994	26.4718	60.3165	49.5179	39.6963	67.8101	14.0609	50.0758	58.8395	48.2038	72.5159
YMR188C	227.66	134.193	147.192	211.782	396.696	104.728	193.619	191.485	366.939	170.075	147.727	136.252	142.702	218.718	130.729	147.171	187.355	160.011
YMR190C	2.75175	4.58688	2.85488	2.02372	1.96872	3.60626	2.30155	2.92161	2.41841	2.79137	3.34474	2.80988	3.83643	0.891938	2.45354	3.54423	3.87252	3.62707
YAL003W	906.341	1320.32	862.423	858.255	413.77	1291.64	1026.94	971.943	498.319	1244.63	1297.3	855.1	1724.5	235.063	822.52	1757.6	735.465	1027.84
YNL320W	33.7848	48.2651	25.392	23.8931	21.406	40.8721	31.6542	43.2698	24.615	38.6707	36.1324	31.9357	41.8092	18.3545	30.2365	30.8049	40.5313	30.8363
YMR194C-B	62.6224	114.157	67.7691	79.0325	109.952	175.412	71.8956	97.6765	131.004	135.349	207.484	87.6647	240.809	73.5611	79.558	211.466	247.502	227.666
YGL116W	14.2836	16.9624	10.8537	9.37325	6.56816	16.7363	8.10418	7.71256	6.82438	16.3019	15.8284	11.639	18.0076	5.67935	14.4763	18.726	14.019	16.7977
YMR198W	8.57901	11.9651	7.6547	6.38875	4.65263	8.35956	7.35839	5.56923	4.91737	8.9018	11.0443	9.44922	11.4022	1.99266	7.56125	10.8657	9.83865	13.7041
YMR199W	19.3999	46.7805	28.8321	25.9795	31.6685	69.5859	34.2545	41.1353	30.8407	21.4701	26.6638	23.6409	22.0356	9.46736	21.6963	20.4012	33.5782	32.946
YFR003C	69.6029	116.152	51.877	74.0633	81.3728	87.0387	75.9388	120.172	103.471	107.801	169.435	63.7222	164.536	54.0332	91.2945	147.209	177.156	132.508
YFL017C	60.7522	77.4152	63.4417	65.5135	34.4123	63.5636	60.5509	50.6517	40.2063	95.6221	80.5486	66.7648	100.269	23.6566	90.3715	84.1746	73.7772	102.773
YMR201C	11.3463	23.9627	14.2164	9.2623	13.4628	22.862	11.4509	14.655	15.0652	13.611	20.314	15.0058	19.9119	7.39072	15.9262	17.1091	23.9745	18.5978
YMR202W	169.475	199.232	166.928	147.536	59.3603	198.32	240.704	158.263	74.8781	245.026	185.465	163.579	205.229	53.2728	144.488	183.554	144.382	171.741
YMR204C	7.14183	10.342	7.26455	4.87291	4.17971	7.98343	5.99584	5.7626	5.16083	9.67818	10.9044	8.1383	13.3165	2.61376	6.66913	12.0436	11.4131	15.4337
YMR211W	5.02818	6.70066	5.24627	3.90886	4.32426	7.40797	4.51516	5.08392	3.20609	5.8039	5.77086	5.45584	7.15609	3.45605	7.91176	7.76552	5.35243	6.92942
YMR213W	3.18836	6.07587	3.24424	2.37187	2.08503	5.21765	3.06207	3.71111	3.16096	4.38274	5.68703	4.31888	6.78039	1.49311	4.3362	7.04	5.09228	6.92277
YMR217W	48.0547	50.0357	62.4418	41.1923	15.3316	55.992	39.76	30.4162	29.2252	57.7098	37.4424	70.1785	55.3809	10.8998	101.053	71.6288	20.9605	95.9941
YMR220W	21.6439	35.4861	21.0463	20.8128	15.5198	40.5653	21.4993	28.6965	18.6377	34.0196	36.8233	24.414	39.7261	10.5189	28.4758	37.8917	32.1721	37.9217
YMR224C	2.77294	4.63885	3.14371	1.6838	2.02117	4.60033	2.27142	2.93885	2.22273	2.74608	3.98578	3.13299	4.72822	1.03279	3.21933	4.11737	3.5456	4.13903
YCR081W	1.36277	3.42668	1.46505	0.92608	1.10732	2.90851	1.03964	1.80668	1.50914	1.5736	1.79461	1.64812	2.78406	0.559851	1.39862	2.15269	2.67276	2.5212
YLL022C	7.24021	8.35802	6.83396	7.73959	2.54067	13.3953	7.92675	7.79078	5.35688	9.34684	8.26656	8.49581	9.52035	1.57683	8.90177	12.187	5.49862	12.5897
YMR228W	8.05061	9.19286	7.68218	7.95763	8.64923	9.95718	5.51481	9.27388	9.18157	8.50796	7.89547	7.91266	9.9566	6.09047	10.8947	10.2884	9.50959	10.5888
YAR027W	122.309	120.281	77.9756	126.389	169.235	99.7082	134.407	142.943	174.916	107.718	96.3189	76.4851	133.847	97.3191	98.0706	108.359	135.013	97.2515
YFR042W	119.439	96.6946	97.6984	102.042	177.613	77.4018	120.941	128.122	156.865	96.896	79.5825	90.752	113.909	113.529	84.8938	85.6833	119	87.344
YDL044C	7.93773	9.57908	6.577	6.39745	7.30128	9.67661	6.10044	7.43871	7.77122	7.59519	7.91278	6.69322	9.14326	5.05166	8.74459	9.91061	9.58462	9.9442
YMR230W-A	30.1154	10.3357	20.3991	35.1333	13.3689	13.1991	21.8239	12.9904	8.08952	24.0194	2.46026	16.9712	23.9293	10.1112	29.3904	14.5938	7.89162	28.1063
YMR232W	1.42849	1.0861	0.717259	1.09152	0.875371	0.791554	0.799578	0.837631	0.568961	1.32977	1.30725	1.01158	1.78244	0.728796	0.852658	2.15699	1.64709	1.36675
YMR234W	11.9091	16.8933	11.1565	8.34444	8.11873	15.3515	8.19113	10.7226	7.77091	12.6433	11.4437	11.4507	15.2124	5.04641	14.4459	14.2358	14.0185	16.3497
YMR235C	48.5081	62.9812	43.371	40.9851	25.3657	63.7262	37.8469	45.4208	35.1922	62.1659	55.3593	50.0374	65.3337	20.7431	67.297	65.411	48.5779	76.6154
YER142C	5.39055	10.683	2.56004	3.82654	12.2721	7.62727	4.53226	11.7311	16.3133	5.71542	14.7095	3.83878	16.4052	9.52991	5.19846	14.2142	19.2823	9.1545
YMR237W	12.9239	22.3779	12.0998	10.8455	10.6526	18.8139	13.1086	19.4644	15.7098	16.2686	18.276	15.4615	21.2383	7.23217	19.9944	22.2042	17.8385	20.2952
YML001W	656.545	439.216	534.736	568.605	778.506	384.475	486.221	494.096	665.106	478.486	411.05	446.223	434.105	555.605	520.838	411.93	469.383	417.314
YDL192W	779.391	654.367	758.475	812.452	733.828	696.815	707.419	683.09	740.174	811.227	704.742	639.641	766.591	593.915	889.016	795.716	609.309	764.585
YMR238W	40.0308	57.7664	35.2073	62.0175	34.6517	67.0896	86.0577	70.5722	43.3153	42.2335	41.2008	31.9043	53.0197	13.9166	28.3062	29.8082	40.6268	33.2475
YDR007W	71.2639	85.7307	73.5888	64.1414	84.2744	101.438	73.9424	77.4327	83.6572	62.0702	74.6192	62.4673	65.5947	53.5469	64.5449	56.233	80.7575	65.2124
YMR240C	10.3606	15.4629	9.59014	9.13246	9.94573	20.1002	10.0348	11.0463	9.59782	11.9383	11.4844	12.6494	12.2365	6.12472	13.1043	13.8757	11.184	13.075
YMR242C	562.332	849.026	764.262	566.518	232.798	977.546	540.627	545.745	344.207	928.574	833.244	833.724	917.351	214.33	905.974	1021.5	600.162	1165.64
YNL294C	21.0664	31.7795	21.8047	16.6721	20.252	33.3315	23.7255	26.0565	24.7339	20.1813	26.7914	21.2095	26.663	9.23578	17.9778	19.5853	27.3496	21.1143
YLR351C	45.5909	68.8558	40.5514	40.6949	29.4863	69.662	43.369	54.0087	36.5657	70.8292	80.2905	50.0459	87.9222	22.5359	57.998	85.2856	70.7309	77.4007
YMR243C	98.7401	126.007	99.9515	73.7254	33.3615	122.803	93.0452	83.1324	40.3706	118.679	83.6449	102.562	101.482	27.2196	74.0732	77.1743	77.0511	84.9067
YMR244W	0.480337	0.477958	0.662617	0.654657	0.356311	0.588184	0.563459	0.415197	0.584077	0.495797	0.71761	0.229566	0.488178	0.3522	0.164309	0.46412	0.966082	0.287934
YMR250W	27.0774	53.8685	12.033	23.9235	38.7899	34.1916	33.5107	56.1709	69.2616	43.6999	82.276	26.4733	121.775	21.162	32.6828	106.479	87.6848	70.1519
YMR251W-A	7188.27	7116.04	5864.4	10883.6	17679.6	8767.04	13474.7	13731.2	17274.3	5687.65	8737.32	4281.64	12072.5	10968.1	5952.25	11789.7	9391.54	6506.6
YMR252C	26.5463	47.2355	27.3971	18.9222	21.03	45.4288	23.9904	35.2247	21.964	31.8437	47.5662	31.4701	48.8607	11.8774	30.8377	37.524	41.4043	28.7346
YMR262W	23.3095	28.9147	13.5714	19.5133	16.1028	24.1998	24.875	22.3452	20.506	29.4773	32.0021	16.7447	54.9985	8.4388	18.8054	42.5623	31.545	37.7987
YHR074W	14.8084	20.9423	12.2054	11.2523	11.1574	19.6101	13.8134	17.1253	15.2762	16.6892	18.6739	14.3151	24.5978	7.39498	16.8787	22.1651	20.142	19.2302
YMR263W	62.0251	56.0353	57.8419	67.4472	83.9753	56.6493	60.6814	59.6627	73.4612	60.228	56.2323	56.1494	64.4131	50.8468	61.0613	53.8042	58.9337	65.3449
YFR034C	7.29842	12.2116	10.8376	5.65138	2.74394	18.9715	9.33118	7.92333	4.22361	11.9327	12.1788	11.0662	14.3054	2.45931	8.93863	14.2078	10.3983	15.0574
YMR264W	163.537	199.098	159.536	144.41	172.491	207.509	162.634	180.416	181.188	169.099	183.102	166.232	167.465	115.23	126.961	109.232	197.07	142.486
YMR265C	12.0186	24.8575	15.2811	10.9681	11.7896	26.6592	15.2099	16.554	19.2693	18.4117	25.2689	19.2579	27.1251	7.67021	20.865	28.695	24.4179	28.6769
YMR267W	11.809	19.6381	11.8052	11.0062	8.18008	15.4265	10.4521	14.4321	11.6918	20.5549	22.3831	15.6299	27.5438	7.09036	17.6209	28.8058	21.5629	29.3196
YMR269W	15.1705	17.6315	24.4612	14.6851	18.9988	34.9777	11.6399	16.1986	16.639	24.4089	9.09917	25.7784	14.4084	13.8428	33.6429	14.0102	18.2571	26.7401
YMR272W-B	0	0	0	0	0	0	0	0	0	0	1.93143	0	0	0	0	0	0	0
YMR274C	12.4382	19.0615	10.7503	10.9465	7.36008	14.0405	9.75143	11.6948	7.72788	16.2647	11.2333	13.2193	22.9403	4.45779	9.87489	13.4901	14.7664	17.6824
YDR406W	3.63015	4.77755	2.25686	2.14509	2.14394	3.73187	2.42713	2.82524	3.24126	5.60133	3.72056	3.50024	9.92549	1.28495	2.95073	6.12387	5.16959	5.11581
YMR276W	23.601	48.3309	26.7556	26.5329	22.2585	61.0448	33.0033	48.6951	32.4658	47.8508	79.9609	32.3903	86.8592	19.8177	47.8107	83.2265	69.4387	80.3259
YPR114W	39.1427	67.5637	42.1948	36.7564	20.0358	66.4076	50.6205	51.3027	29.6635	64.0744	59.6228	48.2845	66.0054	17.3246	44.7408	58.5452	54.7687	59.4322
YMR277W	10.3615	15.0452	11.7664	7.8499	4.26128	16.3368	8.86766	9.2467	5.26868	13.6222	11.4994	13.4465	14.8849	3.25837	13.6246	13.8496	10.2764	17.5623
YMR278W	6.81461	12.8775	7.05083	5.98589	7.9133	11.3152	6.39738	9.25312	10.1335	9.87402	13.2531	9.36372	18.4102	4.99646	10.0795	17.6018	15.7497	19.9344
YMR279C	0.300311	0.46233	0.286371	0.425815	0.162492	0.483849	0.489026	0.416995	0.337904	0.5308	0.530057	0.324393	0.473664	0.146249	0.286511	0.337827	0.494459	0.310904
YLR186W	22.9599	29.3044	26.2019	23.6795	8.32967	38.2926	22.5297	21.8312	12.6455	34.0869	21.5601	26.79	26.9943	8.94365	35.8216	29.9673	17.851	39.8798
YEL051W	273.241	286.794	220.547	235.879	283.661	256.385	224.926	249.385	275.795	229.311	247.604	217.063	237.131	214.832	334.341	278.941	253.604	232.322
YMR282C	17.4373	21.286	14.7556	13.4336	18.5703	20.0504	12.9972	15.3384	18.9145	18.3543	14.4711	14.4617	19.511	11.41	13.8016	14.906	21.9654	18.4882
YMR285C	8.00564	14.8949	8.76446	6.83441	5.2832	14.4231	6.72608	9.46897	6.68274	11.5738	13.408	10.988	14.1272	4.02593	10.6312	14.0697	15.2002	15.906
YMR287C	3.43587	6.30565	3.70797	2.63906	2.83189	4.79311	2.57457	3.51191	3.35628	3.62275	4.80914	3.89292	5.60898	1.79443	3.2161	4.35603	6.16024	4.95167
YMR303C	0.117939	0.326741	0.104669	0.207912	0.068832	0.499944	0.239119	0.34111	0.310626	0.190644	0.30284	0.242468	0.213725	0.249064	0.315626	0.392061	0.221336	0.304453
YMR288W	2.23219	3.93796	2.35777	1.54774	1.52157	4.52605	1.40799	2.27989	2.21421	2.48892	3.35259	2.38216	3.9713	0.904995	2.9157	3.5922	3.39967	3.9786
YMR296C	31.4039	47.8369	27.7253	29.2454	16.3466	51.7276	47.5915	51.9707	24.7471	41.2756	40.1381	31.4555	47.9007	11.4974	24.9396	33.0041	35.5003	35.2097
YMR298W	113.898	218.23	118.52	110.471	78.8436	169.771	163.634	180.17	111.392	215.079	217.01	147.462	252.848	88.8355	153.767	181.84	266.701	180.016
YDL138W	6.3012	11.115	5.9227	5.18518	3.23683	11.5601	5.19035	6.01447	2.37693	7.98868	6.65652	6.16484	8.65135	1.47043	4.97469	6.34823	5.48417	6.06215
YMR300C	45.5592	40.1858	31.1873	42.2219	21.2514	39.6707	28.5886	25.322	20.0993	65.9789	36.7091	35.6392	51.6233	18.3426	51.58	62.9915	30.9577	58.5556
YMR302C	13.0117	18.5221	8.93272	9.42246	11.8499	15.5178	10.5108	14.803	18.5592	12.3904	14.5817	10.6583	18.7486	7.32609	13.4834	17.9611	16.5889	16.6271
YMR304W	6.80152	14.2947	5.60306	5.24973	6.53268	11.3891	5.79982	9.83803	9.9606	8.00682	10.7705	7.39405	13.5536	3.46431	7.52587	11.8812	13.6542	11.4755
YMR306W	0.557477	1.39166	0.537875	0.569494	0.758175	1.988	0.752717	0.901653	0.84513	0.423939	0.637327	0.630513	0.67756	0.258353	0.558964	0.547743	0.796332	0.490409
YMR316C-A	0	0.699241	0.418155	1.78216	0.340649	2.23773	0.903812	0.926447	0.708071	1.08223	0.309517	0.406158	1.09518	0.500621	0.17507	0.517517	0.389761	0.448926
